Date,Open,High,Low,Close,Adj Close,Volume
2004-08-19,2.472122535599925,2.5724907007955613,2.372249665665562,2.4805285930633545,897427216,2.4805285930633545
2004-08-20,2.4970913195361195,2.6965918992497553,2.4844838896751833,2.6775567531585693,458857488,2.6775567531585693
2004-08-23,2.7378762062063853,2.8053650948590585,2.6958504157749674,2.704502582550049,366857939,2.704502582550049
2004-08-24,2.7499895432413908,2.7588887660973636,2.5603775980873573,2.592515468597412,306396159,2.592515468597412
2004-08-25,2.5947398659437386,2.669893169577036,2.5680410147068233,2.620450019836426,184645512,2.620450019836426
2004-08-26,2.5944928960546,2.66865680163898,2.5873237745204576,2.667668104171753,142572401,2.667668104171753
2004-08-27,2.6723648350876354,2.685220267763395,2.6127867057755947,2.6241583824157715,124826132,2.6241583824157715
2004-08-30,2.6026506454500833,2.6078428451983524,2.521812915802002,2.521812915802002,104429967,2.521812915802002
2004-08-31,2.5289822639113657,2.563838699759072,2.5255211129509902,2.530712366104126,98825037,2.530712366104126
2004-09-01,2.5388702631263973,2.5455450359281238,2.463964952750021,2.4783034324645996,183633734,2.4783034324645996
2004-09-02,2.452098661645818,2.5307121706387914,2.4459180016019935,2.5094516277313232,303810504,2.5094516277313232
2004-09-03,2.495608556107578,2.5151380512520074,2.4553126291662304,2.47236967086792,103538639,2.47236967086792
2004-09-07,2.4970915975934167,2.5215660018974173,2.4624822156970847,2.5111827850341797,117506800,2.5111827850341797
2004-09-08,2.490416572741214,2.547029088141954,2.484484151154626,2.528982400894165,100186120,2.528982400894165
2004-09-09,2.534667234047769,2.5391168451077712,2.496844001853849,2.529228925704956,81620792,2.529228925704956
2004-09-10,2.5116769671854193,2.634294380118499,2.504260553234836,2.6038873195648193,174804764,2.6038873195648193
2004-09-13,2.6360243771014695,2.680028273689668,2.6318218215784266,2.657531976699829,157628624,2.657531976699829
2004-09-14,2.6562964477810356,2.7687779422366785,2.6399798630744873,2.7561705112457275,217608605,2.7561705112457275
2004-09-15,2.7331797698911653,2.823906367128911,2.7242795997712306,2.768777847290039,215279909,2.768777847290039
2004-09-16,2.7771827265018643,2.8627180706994904,2.7601256841437625,2.8174784183502197,186207345,2.8174784183502197
2004-09-17,2.8286026788216603,2.9044973850250244,2.807095080850892,2.9044973850250244,190350817,2.9044973850250244
2004-09-20,2.8911481356265614,3.0061018497481564,2.886698523597279,2.950726270675659,213585582,2.950726270675659
2004-09-21,2.961850635519053,2.976930519174107,2.904992015129819,2.913149833679199,145262446,2.913149833679199
2004-09-22,2.902272488672941,2.958389467352989,2.887686717165655,2.9264986515045166,152344894,2.9264986515045166
2004-09-23,2.9378716458662635,3.031564809736841,2.892878102561242,2.9868195056915283,171524515,2.9868195056915283
2004-09-24,2.9897851457520717,3.0679043138318156,2.9606150210598674,2.9623451232910156,183336625,2.9623451232910156
2004-09-27,2.955670128374949,2.9883023508389788,2.91216152387903,2.9235332012176514,141994242,2.9235332012176514
2004-09-28,2.998685569319819,3.1494844137865585,2.971739658794908,3.1361355781555176,340190355,3.1361355781555176
2004-09-29,3.132180267940597,3.3378605744054473,3.1205612980811956,3.2404592037200928,613229953,3.2404592037200928
2004-09-30,3.2112876637056806,3.270618735486721,3.189038423046403,3.203871250152588,276468402,3.203871250152588
2004-10-01,3.2335370231174445,3.318578259014805,3.1865663199041023,3.277541160583496,303934969,3.277541160583496
2004-10-04,3.343547157556969,3.383594850316104,3.313386440094921,3.3388493061065674,261693228,3.3388493061065674
2004-10-05,3.3289611773521344,3.4246314942636147,3.2691357556697427,3.4206762313842773,300887589,3.4206762313842773
2004-10-06,3.400405524248736,3.4226545299754116,3.3620879367795116,3.388786554336548,268900140,3.388786554336548
2004-10-07,3.384830930870171,3.458005183641811,3.375683468923099,3.432542085647583,283643194,3.432542085647583
2004-10-08,3.4293298955240665,3.4530619498966915,3.38730315005305,3.404855489730835,222442656,3.404855489730835
2004-10-11,3.3868086013507015,3.432790844265309,3.308936722850243,3.343794107437134,210437827,3.343794107437134
2004-10-12,3.3235220763951854,3.401888299337561,3.2978119199087623,3.3966972827911377,234419380,3.3966972827911377
2004-10-13,3.543046479766774,3.5487330282014424,3.462950391999943,3.4832212924957275,397203256,3.4832212924957275
2004-10-14,3.4859409050274897,3.5198088810122745,3.425374311212974,3.5104143619537354,209835578,3.5104143619537354
2004-10-15,3.5828479017061396,3.596939324292583,3.5091783505048073,3.5625760555267334,265150137,3.5625760555267334
2004-10-18,3.5400798305100922,3.688407160032327,3.4908846800107454,3.6874186992645264,282061287,3.6874186992645264
2004-10-19,3.7205450825704935,3.7675157798658274,3.6426732148029264,3.6572587490081787,363918964,3.6572587490081787
2004-10-20,3.659483269012548,3.6832162672720186,3.451083453964127,3.473085403442383,456613107,3.473085403442383
2004-10-21,3.569745036729462,3.711397585400728,3.5010203950384597,3.692856788635254,585767401,3.692856788635254
2004-10-22,4.215959026580995,4.454024511994018,4.056259532181398,4.2626824378967285,1481207196,4.2626824378967285
2004-10-25,4.36082515841415,4.806549296937671,4.265647998145629,4.632758617401123,1315480331,4.632758617401123
2004-10-26,4.6065543501502,4.762298097892593,4.449821431680841,4.494319915771484,895628499,4.494319915771484
2004-10-27,4.517063018081171,4.685167130952526,4.493578023867496,4.597407341003418,536262538,4.597407341003418
