Date,Open,High,Low,Close,Adj Close,Volume
2004-08-16,2.4721225692641937,2.6965918992497553,2.372249697969806,2.6775567531585693,1356284704,2.6775567531585693
2004-08-23,2.737876083285615,2.8053649689082807,2.560377464908045,2.6241581439971924,1125298143,2.6241581439971924
2004-08-30,2.6026505503235353,2.6078427498820305,2.44591811067242,2.47236967086792,794237881,2.47236967086792
2004-09-06,2.497091431963843,2.634294380118499,2.462482052363116,2.6038873195648193,474118476,2.6038873195648193
2004-09-13,2.6360246103812055,2.9044978618621826,2.63182205448625,2.9044978618621826,967075300,2.9044978618621826
2004-09-20,2.89114778795348,3.067904066917511,2.8866981764592827,2.9623448848724365,866054062,2.9623448848724365
2004-09-27,2.9556701968648276,3.337860699728468,2.9121615913607113,3.277541160583496,1675817921,3.277541160583496
2004-10-04,3.3435465463779366,3.4580051845465465,3.2691355936479995,3.4048547744750977,1337566807,3.4048547744750977
2004-10-11,3.3868084617993506,3.596939565010858,3.2978119652819498,3.5625762939453125,1317046178,3.5625762939453125
2004-10-18,3.5400801597284546,4.454024511994018,3.451083659081185,4.2626824378967285,3169567955,4.2626824378967285
2004-10-25,4.360825087214255,4.943009821183279,4.265647928499707,4.712855815887451,4193142236,4.712855815887451
2004-11-01,4.784794364881892,4.9837998953692635,4.166763811701149,4.186540126800537,2878854358,4.186540126800537
2004-11-08,4.225600459570131,4.692089576410134,4.085677767518929,4.499263763427734,2594954205,4.499263763427734
2004-11-15,4.460945229872586,4.655501350645269,4.097048791327476,4.187775135040283,3065475247,4.187775135040283
2004-11-22,4.065901035094262,4.450563022329122,3.987782106075889,4.434741497039795,1868682124,4.434741497039795
2004-11-29,4.458720950467314,4.523985391194323,4.3882650201370215,4.459710121154785,1540183428,4.459710121154785
2004-12-06,4.428313967350423,4.4671268507491835,4.164785625526388,4.243399143218994,1310409395,4.243399143218994
2004-12-13,4.25625453112933,4.466878800233781,4.189012691568439,4.451798915863037,1739977509,4.451798915863037
2004-12-20,4.499263834534148,4.662423994778634,4.496049739632453,4.645118713378906,918325255,4.645118713378906
2004-12-27,4.676021274281141,4.941279956007876,4.674784574185948,4.7660064697265625,1064005261,4.7660064697265625
2005-01-03,4.879970369528256,5.034231300316845,4.640669157566753,4.792210578918457,2324146943,4.792210578918457
2005-01-10,4.808279029403669,4.944493034410941,4.709394620986223,4.943504810333252,1572504121,4.943504810333252
2005-01-17,4.968225804145237,5.075269229451717,4.65055857258609,4.654513835906982,1714012549,4.654513835906982
2005-01-24,4.664649288221026,4.813224146582557,4.358105289612975,4.70543909072876,2241385892,4.70543909072876
2005-01-31,4.788255193097211,5.359561826492521,4.712608249020796,5.052030563354492,3575046111,5.052030563354492
2005-02-07,5.074280958909255,5.102462389924686,4.579608907770578,4.632759094238281,2959475417,4.632759094238281
2005-02-14,4.520276816025829,4.940290487888686,4.4745425840101305,4.893567085266113,4006063638,4.893567085266113
2005-02-21,4.857722094302044,4.917051983933974,4.504949751988544,4.594934940338135,2604024073,4.594934940338135
2005-02-28,4.598149352547506,4.6938196758489354,4.499263987660114,4.595676898956299,1557728948,4.595676898956299
2005-03-07,4.642153457517182,4.693325771175092,4.379366273799024,4.395434856414795,1889564103,4.395434856414795
2005-03-14,4.408537343933751,4.459710125355492,4.266143146970066,4.450809955596924,1767624750,4.450809955596924
2005-03-21,4.4317756787736124,4.503466903378613,4.381839114270733,4.431281566619873,869872320,4.431281566619873
2005-03-28,4.49135317506133,4.568483404523944,4.391479119076624,4.450809955596924,1381065241,4.450809955596924
2005-04-04,4.448586419707318,4.823112037039331,4.445866436687879,4.7477126121521,1480508587,4.7477126121521
2005-04-11,4.773422361121683,4.815694971264376,4.565022089492746,4.573427200317383,1486189801,4.573427200317383
2005-04-18,4.563044737816179,5.5375558971803125,4.536098590294372,5.335089206695557,3267754608,5.335089206695557
2005-04-25,5.384778347351072,5.555849030239031,5.358079257670905,5.438671112060547,2618971893,5.438671112060547
2005-05-02,5.489349066521253,5.6829165282790335,5.443862357682013,5.636935234069824,2164265907,5.636935234069824
2005-05-09,5.636440828470792,5.741011315434741,5.555354862827313,5.667094707489014,1594959977,5.667094707489014
2005-05-16,5.677972709376739,5.974380332074658,5.650532449763886,5.972896575927734,1753841279,5.972896575927734
2005-05-23,6.0112152349751184,6.577083848971603,6.000090613737321,6.575847148895264,3782926388,6.575847148895264
2005-05-30,6.660640796324542,7.240601024359315,6.659157986898268,6.928371906280518,3781517125,6.928371906280518
